Combination,myPort,Risk
"('SAPPE', 'UNH', 'TSMC', 'JPM', 'AVGO')",[0.    0.    0.    0.508 0.492],3.772936764
"('SAPPE', 'UNH', 'MSFT', 'JPM', 'AVGO')",[0.    0.    0.    0.508 0.492],3.772936764
"('SAPPE', 'UNH', 'KTB', 'JPM', 'AVGO')",[0.    0.    0.    0.508 0.492],3.772936764
"('SAPPE', 'UNH', 'JPM', 'AVGO', 'KCE')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('SAPPE', 'UNH', 'JPM', 'AVGO', 'HCA')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('SAPPE', 'UNH', 'JPM', 'AVGO', 'AMZN')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('SAPPE', 'TSMC', 'JPM', 'AVGO', 'KCE')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('SAPPE', 'TSMC', 'JPM', 'AVGO', 'HCA')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('SAPPE', 'TSMC', 'JPM', 'AVGO', 'AMZN')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('SAPPE', 'MSFT', 'TSMC', 'JPM', 'AVGO')",[0.    0.    0.    0.508 0.492],3.772936764
"('SAPPE', 'MSFT', 'JPM', 'AVGO', 'KCE')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('SAPPE', 'MSFT', 'JPM', 'AVGO', 'HCA')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('SAPPE', 'MSFT', 'JPM', 'AVGO', 'AMZN')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('SAPPE', 'KTB', 'TSMC', 'JPM', 'AVGO')",[0.    0.    0.    0.508 0.492],3.772936764
"('SAPPE', 'KTB', 'MSFT', 'JPM', 'AVGO')",[0.    0.    0.    0.508 0.492],3.772936764
"('SAPPE', 'KTB', 'JPM', 'AVGO', 'KCE')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('SAPPE', 'KTB', 'JPM', 'AVGO', 'HCA')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('SAPPE', 'KTB', 'JPM', 'AVGO', 'AMZN')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('SAPPE', 'JPM', 'Visa', 'NVDA', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('SAPPE', 'JPM', 'Visa', 'META', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('SAPPE', 'JPM', 'Visa', 'Cpaxt', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('SAPPE', 'JPM', 'Visa', 'APPLE', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('SAPPE', 'JPM', 'NVDA', 'Cpaxt', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('SAPPE', 'JPM', 'NVDA', 'APPLE', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('SAPPE', 'JPM', 'META', 'NVDA', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('SAPPE', 'JPM', 'META', 'Cpaxt', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('SAPPE', 'JPM', 'META', 'APPLE', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('SAPPE', 'JPM', 'Cpaxt', 'APPLE', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('SAPPE', 'JPM', 'AVGO', 'KCE', 'HCA')",[0.    0.508 0.492 0.    0.   ],3.772936764
"('SAPPE', 'JPM', 'AVGO', 'KCE', 'AMZN')",[0.    0.508 0.492 0.    0.   ],3.772936764
"('SAPPE', 'JPM', 'AVGO', 'HCA', 'AMZN')",[0.    0.508 0.492 0.    0.   ],3.772936764
"('MSFT', 'TSMC', 'JPM', 'AVGO', 'KCE')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('MSFT', 'TSMC', 'JPM', 'AVGO', 'HCA')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('MSFT', 'TSMC', 'JPM', 'AVGO', 'AMZN')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('MSFT', 'JPM', 'Visa', 'NVDA', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('MSFT', 'JPM', 'Visa', 'META', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('MSFT', 'JPM', 'Visa', 'Cpaxt', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('MSFT', 'JPM', 'Visa', 'APPLE', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('MSFT', 'JPM', 'NVDA', 'Cpaxt', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('MSFT', 'JPM', 'NVDA', 'APPLE', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('MSFT', 'JPM', 'META', 'NVDA', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('MSFT', 'JPM', 'META', 'Cpaxt', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('MSFT', 'JPM', 'META', 'APPLE', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('MSFT', 'JPM', 'Cpaxt', 'APPLE', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('MSFT', 'JPM', 'AVGO', 'KCE', 'HCA')",[0.    0.508 0.492 0.    0.   ],3.772936764
"('MSFT', 'JPM', 'AVGO', 'KCE', 'AMZN')",[0.    0.508 0.492 0.    0.   ],3.772936764
"('MSFT', 'JPM', 'AVGO', 'HCA', 'AMZN')",[0.    0.508 0.492 0.    0.   ],3.772936764
"('KTB', 'TSMC', 'JPM', 'AVGO', 'KCE')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('KTB', 'TSMC', 'JPM', 'AVGO', 'HCA')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('KTB', 'TSMC', 'JPM', 'AVGO', 'AMZN')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('KTB', 'MSFT', 'TSMC', 'JPM', 'AVGO')",[0.    0.    0.    0.508 0.492],3.772936764
"('KTB', 'MSFT', 'JPM', 'AVGO', 'KCE')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('KTB', 'MSFT', 'JPM', 'AVGO', 'HCA')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('KTB', 'MSFT', 'JPM', 'AVGO', 'AMZN')",[0.    0.    0.508 0.492 0.   ],3.772936764
"('KTB', 'JPM', 'Visa', 'NVDA', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('KTB', 'JPM', 'Visa', 'META', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('KTB', 'JPM', 'Visa', 'Cpaxt', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('KTB', 'JPM', 'Visa', 'APPLE', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('KTB', 'JPM', 'NVDA', 'Cpaxt', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('KTB', 'JPM', 'NVDA', 'APPLE', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('KTB', 'JPM', 'META', 'NVDA', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('KTB', 'JPM', 'META', 'Cpaxt', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('KTB', 'JPM', 'META', 'APPLE', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('KTB', 'JPM', 'Cpaxt', 'APPLE', 'AVGO')",[0.    0.508 0.    0.    0.492],3.772936764
"('KTB', 'JPM', 'AVGO', 'KCE', 'HCA')",[0.    0.508 0.492 0.    0.   ],3.772936764
"('KTB', 'JPM', 'AVGO', 'KCE', 'AMZN')",[0.    0.508 0.492 0.    0.   ],3.772936764
"('KTB', 'JPM', 'AVGO', 'HCA', 'AMZN')",[0.    0.508 0.492 0.    0.   ],3.772936764
"('JPM', 'Visa', 'NVDA', 'AVGO', 'KCE')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Visa', 'NVDA', 'AVGO', 'HCA')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Visa', 'NVDA', 'AVGO', 'AMZN')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Visa', 'META', 'AVGO', 'KCE')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Visa', 'META', 'AVGO', 'HCA')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Visa', 'META', 'AVGO', 'AMZN')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Visa', 'Cpaxt', 'AVGO', 'KCE')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Visa', 'Cpaxt', 'AVGO', 'HCA')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Visa', 'Cpaxt', 'AVGO', 'AMZN')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Visa', 'APPLE', 'AVGO', 'KCE')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Visa', 'APPLE', 'AVGO', 'HCA')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Visa', 'APPLE', 'AVGO', 'AMZN')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'NVDA', 'Cpaxt', 'AVGO', 'KCE')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'NVDA', 'Cpaxt', 'AVGO', 'HCA')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'NVDA', 'Cpaxt', 'AVGO', 'AMZN')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'NVDA', 'APPLE', 'AVGO', 'KCE')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'NVDA', 'APPLE', 'AVGO', 'HCA')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'NVDA', 'APPLE', 'AVGO', 'AMZN')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'META', 'NVDA', 'AVGO', 'KCE')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'META', 'NVDA', 'AVGO', 'HCA')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'META', 'NVDA', 'AVGO', 'AMZN')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'META', 'Cpaxt', 'AVGO', 'KCE')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'META', 'Cpaxt', 'AVGO', 'HCA')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'META', 'Cpaxt', 'AVGO', 'AMZN')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'META', 'APPLE', 'AVGO', 'KCE')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'META', 'APPLE', 'AVGO', 'HCA')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'META', 'APPLE', 'AVGO', 'AMZN')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Cpaxt', 'APPLE', 'AVGO', 'KCE')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Cpaxt', 'APPLE', 'AVGO', 'HCA')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'Cpaxt', 'APPLE', 'AVGO', 'AMZN')",[0.508 0.    0.    0.492 0.   ],3.772936764
"('JPM', 'AVGO', 'KCE', 'HCA', 'AMZN')",[0.508 0.492 0.    0.    0.   ],3.772936764
"('UNH', 'PTT', 'Visa', 'NVDA', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'Visa', 'META', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'Visa', 'Cpaxt', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'Visa', 'APPLE', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'TSMC', 'Visa', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'TSMC', 'NVDA', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'TSMC', 'META', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'TSMC', 'Cpaxt', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'TSMC', 'APPLE', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'NVDA', 'Cpaxt', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'NVDA', 'APPLE', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'MSFT', 'Visa', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'MSFT', 'TSMC', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'MSFT', 'NVDA', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'MSFT', 'META', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'MSFT', 'Cpaxt', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'MSFT', 'APPLE', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'META', 'NVDA', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'META', 'Cpaxt', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'META', 'APPLE', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'KTB', 'Visa', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'KTB', 'TSMC', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'KTB', 'NVDA', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'KTB', 'MSFT', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'KTB', 'META', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'KTB', 'Cpaxt', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'KTB', 'APPLE', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'Cpaxt', 'APPLE', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339765
"('UNH', 'PTT', 'AVGO', 'KCE', 'HCA')",[0.    0.534 0.466 0.    0.   ],3.773339765
"('UNH', 'PTT', 'AVGO', 'KCE', 'AMZN')",[0.    0.534 0.466 0.    0.   ],3.773339765
"('UNH', 'PTT', 'AVGO', 'HCA', 'AMZN')",[0.    0.534 0.466 0.    0.   ],3.773339765
"('PTT', 'Visa', 'NVDA', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Visa', 'NVDA', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Visa', 'NVDA', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Visa', 'META', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Visa', 'META', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Visa', 'META', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Visa', 'Cpaxt', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Visa', 'Cpaxt', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Visa', 'Cpaxt', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Visa', 'APPLE', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Visa', 'APPLE', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Visa', 'APPLE', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'Visa', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'Visa', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'Visa', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'NVDA', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'NVDA', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'NVDA', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'META', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'META', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'META', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'Cpaxt', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'Cpaxt', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'Cpaxt', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'APPLE', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'APPLE', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'TSMC', 'APPLE', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'NVDA', 'Cpaxt', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'NVDA', 'Cpaxt', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'NVDA', 'Cpaxt', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'NVDA', 'APPLE', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'NVDA', 'APPLE', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'NVDA', 'APPLE', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'Visa', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'Visa', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'Visa', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'TSMC', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'TSMC', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'TSMC', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'NVDA', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'NVDA', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'NVDA', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'META', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'META', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'META', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'Cpaxt', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'Cpaxt', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'Cpaxt', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'APPLE', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'APPLE', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'MSFT', 'APPLE', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'META', 'NVDA', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'META', 'NVDA', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'META', 'NVDA', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'META', 'Cpaxt', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'META', 'Cpaxt', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'META', 'Cpaxt', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'META', 'APPLE', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'META', 'APPLE', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'META', 'APPLE', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'Visa', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'Visa', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'Visa', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'TSMC', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'TSMC', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'TSMC', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'NVDA', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'NVDA', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'NVDA', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'MSFT', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'MSFT', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'MSFT', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'META', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'META', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'META', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'Cpaxt', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'Cpaxt', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'Cpaxt', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'APPLE', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'APPLE', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'KTB', 'APPLE', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Cpaxt', 'APPLE', 'AVGO', 'KCE')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Cpaxt', 'APPLE', 'AVGO', 'HCA')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'Cpaxt', 'APPLE', 'AVGO', 'AMZN')",[0.534 0.    0.    0.466 0.   ],3.773339765
"('PTT', 'AVGO', 'KCE', 'HCA', 'AMZN')",[0.534 0.466 0.    0.    0.   ],3.773339765
"('SAPPE', 'Visa', 'NVDA', 'AVGO', 'KCE')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'Visa', 'NVDA', 'AVGO', 'HCA')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'Visa', 'NVDA', 'AVGO', 'AMZN')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'Visa', 'META', 'AVGO', 'KCE')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'Visa', 'META', 'AVGO', 'HCA')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'Visa', 'META', 'AVGO', 'AMZN')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'Visa', 'Cpaxt', 'AVGO', 'KCE')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'Visa', 'Cpaxt', 'AVGO', 'HCA')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'Visa', 'Cpaxt', 'AVGO', 'AMZN')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'Visa', 'APPLE', 'AVGO', 'KCE')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'Visa', 'APPLE', 'AVGO', 'HCA')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'Visa', 'APPLE', 'AVGO', 'AMZN')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'UNH', 'Visa', 'AVGO', 'KCE')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'UNH', 'Visa', 'AVGO', 'HCA')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'UNH', 'Visa', 'AVGO', 'AMZN')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'UNH', 'TSMC', 'AVGO', 'KCE')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'UNH', 'TSMC', 'AVGO', 'HCA')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'UNH', 'TSMC', 'AVGO', 'AMZN')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'UNH', 'NVDA', 'AVGO', 'KCE')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'UNH', 'NVDA', 'AVGO', 'HCA')",[0.506 0.    0.    0.494 0.   ],3.846549219
"('SAPPE', 'UNH', 'NVDA', 'AVGO', 'AMZN')",[0.506 0.    0.    0.494 0.   ],3.846549219
